,intercept,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race,sex,priors_count,c_charge_degree,two_year_recid
27,1.0,0.0,1.0,0.0,0,1.0,1.3411014095094775,0.0,1
28,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,0
29,1.0,0.0,1.0,0.0,1,1.0,-0.5048852365212151,0.0,1
30,1.0,0.0,1.0,0.0,0,1.0,-0.7099948638579587,0.0,0
31,1.0,0.0,0.0,1.0,1,1.0,-0.7099948638579587,0.0,0
32,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,1
33,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,1.0,0
34,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,1
35,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,1.0,0
36,1.0,1.0,0.0,0.0,1,1.0,-0.5048852365212151,0.0,0
37,1.0,1.0,0.0,0.0,0,0.0,-0.2997756091844715,1.0,0
38,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,0
39,1.0,1.0,0.0,0.0,1,1.0,-0.0946659818477278,0.0,0
40,1.0,0.0,1.0,0.0,0,1.0,0.9308821548359902,0.0,1
41,1.0,0.0,1.0,0.0,0,1.0,-0.5048852365212151,1.0,0
42,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,0
43,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,0.0,0
44,1.0,0.0,1.0,0.0,0,1.0,-0.5048852365212151,1.0,0
45,1.0,0.0,1.0,0.0,0,1.0,0.1104436454890157,0.0,1
46,1.0,0.0,1.0,0.0,0,1.0,-0.5048852365212151,1.0,0
47,1.0,1.0,0.0,0.0,1,1.0,0.1104436454890157,1.0,1
48,1.0,1.0,0.0,0.0,1,1.0,-0.2997756091844715,0.0,1
49,1.0,0.0,0.0,1.0,1,0.0,0.520662900162503,0.0,1
50,1.0,0.0,0.0,1.0,1,1.0,-0.5048852365212151,1.0,1
51,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,0.0,0
52,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
53,1.0,0.0,1.0,0.0,0,1.0,0.1104436454890157,1.0,0
54,1.0,0.0,0.0,1.0,0,1.0,0.9308821548359902,0.0,1
55,1.0,0.0,0.0,1.0,1,1.0,-0.7099948638579587,1.0,1
56,1.0,1.0,0.0,0.0,1,1.0,-0.2997756091844715,0.0,0
57,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,1.0,1
58,1.0,0.0,0.0,1.0,0,0.0,-0.7099948638579587,1.0,0
59,1.0,1.0,0.0,0.0,0,1.0,0.9308821548359902,0.0,1
60,1.0,1.0,0.0,0.0,0,1.0,0.1104436454890157,0.0,0
61,1.0,0.0,0.0,1.0,0,0.0,-0.2997756091844715,0.0,1
62,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,1.0,0
63,1.0,1.0,0.0,0.0,1,1.0,-0.5048852365212151,1.0,0
64,1.0,1.0,0.0,0.0,0,0.0,-0.5048852365212151,0.0,0
65,1.0,1.0,0.0,0.0,0,1.0,0.3155532728257594,1.0,0
66,1.0,1.0,0.0,0.0,0,0.0,0.520662900162503,0.0,0
67,1.0,1.0,0.0,0.0,1,1.0,2.161539918856452,0.0,0
68,1.0,1.0,0.0,0.0,0,1.0,0.3155532728257594,0.0,0
69,1.0,0.0,1.0,0.0,0,1.0,0.520662900162503,1.0,1
70,1.0,1.0,0.0,0.0,0,1.0,0.520662900162503,0.0,1
71,1.0,0.0,0.0,1.0,1,1.0,-0.7099948638579587,0.0,0
72,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,1.0,0
73,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,1.0,1
74,1.0,1.0,0.0,0.0,1,1.0,-0.2997756091844715,0.0,1
75,1.0,1.0,0.0,0.0,0,0.0,0.3155532728257594,0.0,0
76,1.0,0.0,1.0,0.0,0,1.0,-0.7099948638579587,1.0,0
77,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
78,1.0,0.0,0.0,1.0,1,1.0,-0.7099948638579587,0.0,0
79,1.0,0.0,1.0,0.0,1,1.0,0.3155532728257594,0.0,0
80,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,1
81,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,1
82,1.0,0.0,1.0,0.0,1,0.0,-0.7099948638579587,0.0,0
83,1.0,1.0,0.0,0.0,0,0.0,-0.5048852365212151,0.0,0
84,1.0,1.0,0.0,0.0,0,1.0,1.135991782172734,0.0,1
85,1.0,1.0,0.0,0.0,0,1.0,-0.0946659818477278,0.0,0
86,1.0,1.0,0.0,0.0,1,1.0,-0.2997756091844715,0.0,0
87,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,1
88,1.0,0.0,1.0,0.0,1,1.0,0.1104436454890157,1.0,0
89,1.0,0.0,1.0,0.0,1,1.0,-0.2997756091844715,0.0,0
90,1.0,1.0,0.0,0.0,0,1.0,3.5973073102136577,0.0,1
91,1.0,0.0,1.0,0.0,1,1.0,1.135991782172734,0.0,1
92,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,0.0,0
93,1.0,1.0,0.0,0.0,0,1.0,-0.0946659818477278,1.0,0
94,1.0,0.0,0.0,1.0,0,0.0,-0.7099948638579587,0.0,0
95,1.0,1.0,0.0,0.0,0,1.0,3.18708805554017,0.0,1
96,1.0,1.0,0.0,0.0,0,1.0,0.3155532728257594,0.0,0
97,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,0.0,0
98,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,1
99,1.0,1.0,0.0,0.0,0,0.0,-0.7099948638579587,0.0,0
100,1.0,1.0,0.0,0.0,0,0.0,0.1104436454890157,0.0,0
101,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,1
102,1.0,1.0,0.0,0.0,0,1.0,0.9308821548359902,0.0,1
103,1.0,1.0,0.0,0.0,0,0.0,0.3155532728257594,0.0,0
104,1.0,0.0,0.0,1.0,1,1.0,-0.7099948638579587,0.0,0
105,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,1
106,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,0.0,0
107,1.0,1.0,0.0,0.0,1,1.0,-0.5048852365212151,1.0,1
108,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
109,1.0,0.0,0.0,1.0,0,1.0,-0.2997756091844715,0.0,1
110,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,0
111,1.0,1.0,0.0,0.0,0,1.0,0.3155532728257594,0.0,1
112,1.0,0.0,1.0,0.0,0,1.0,2.5717591735299394,1.0,1
113,1.0,0.0,1.0,0.0,1,0.0,0.7257725274992466,0.0,1
114,1.0,1.0,0.0,0.0,1,1.0,-0.5048852365212151,0.0,1
115,1.0,0.0,0.0,1.0,1,1.0,-0.7099948638579587,0.0,1
116,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,1
117,1.0,0.0,1.0,0.0,0,1.0,-0.5048852365212151,0.0,1
118,1.0,0.0,0.0,1.0,0,1.0,-0.0946659818477278,0.0,0
119,1.0,0.0,1.0,0.0,0,1.0,-0.5048852365212151,1.0,1
120,1.0,1.0,0.0,0.0,1,0.0,-0.7099948638579587,1.0,0
121,1.0,1.0,0.0,0.0,0,1.0,1.135991782172734,0.0,1
122,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,0.0,0
123,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,1
124,1.0,1.0,0.0,0.0,0,1.0,0.9308821548359902,0.0,1
125,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,1.0,0
126,1.0,0.0,0.0,1.0,1,1.0,-0.0946659818477278,0.0,1
127,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,0
128,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,1.0,1
129,1.0,1.0,0.0,0.0,1,1.0,1.3411014095094775,0.0,1
130,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
131,1.0,1.0,0.0,0.0,1,0.0,-0.5048852365212151,1.0,0
132,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,0
133,1.0,0.0,0.0,1.0,1,1.0,-0.7099948638579587,0.0,0
134,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,0.0,0
135,1.0,1.0,0.0,0.0,1,1.0,-0.2997756091844715,1.0,1
136,1.0,1.0,0.0,0.0,0,0.0,0.1104436454890157,0.0,0
137,1.0,1.0,0.0,0.0,1,0.0,0.7257725274992466,1.0,0
138,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,0.0,1
139,1.0,1.0,0.0,0.0,0,0.0,-0.7099948638579587,1.0,0
140,1.0,1.0,0.0,0.0,1,0.0,-0.7099948638579587,1.0,0
141,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,1
142,1.0,0.0,0.0,1.0,0,1.0,-0.2997756091844715,0.0,1
143,1.0,1.0,0.0,0.0,0,1.0,2.366649546193196,0.0,1
144,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,0
145,1.0,0.0,1.0,0.0,0,1.0,-0.7099948638579587,0.0,0
146,1.0,0.0,1.0,0.0,0,0.0,-0.5048852365212151,0.0,0
147,1.0,1.0,0.0,0.0,1,1.0,2.5717591735299394,0.0,1
148,1.0,1.0,0.0,0.0,0,1.0,2.5717591735299394,0.0,1
149,1.0,0.0,1.0,0.0,1,1.0,0.520662900162503,0.0,1
150,1.0,1.0,0.0,0.0,1,0.0,-0.5048852365212151,0.0,0
151,1.0,0.0,1.0,0.0,1,1.0,-0.5048852365212151,0.0,0
152,1.0,0.0,1.0,0.0,1,0.0,-0.7099948638579587,0.0,1
153,1.0,0.0,1.0,0.0,0,1.0,-0.0946659818477278,1.0,1
154,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,1
155,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,0
156,1.0,0.0,0.0,1.0,1,1.0,-0.2997756091844715,1.0,0
157,1.0,0.0,1.0,0.0,1,1.0,0.1104436454890157,0.0,0
158,1.0,1.0,0.0,0.0,0,0.0,-0.7099948638579587,1.0,0
159,1.0,0.0,0.0,1.0,0,0.0,-0.7099948638579587,1.0,1
160,1.0,1.0,0.0,0.0,0,1.0,3.5973073102136577,0.0,1
161,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,0.0,1
162,1.0,1.0,0.0,0.0,0,1.0,0.1104436454890157,0.0,1
163,1.0,1.0,0.0,0.0,0,1.0,0.7257725274992466,0.0,1
164,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,0.0,0
165,1.0,0.0,1.0,0.0,0,1.0,0.7257725274992466,0.0,0
166,1.0,0.0,1.0,0.0,0,1.0,-0.5048852365212151,1.0,1
167,1.0,1.0,0.0,0.0,0,1.0,0.7257725274992466,1.0,1
168,1.0,1.0,0.0,0.0,0,1.0,0.3155532728257594,0.0,1
169,1.0,1.0,0.0,0.0,1,1.0,-0.2997756091844715,1.0,0
170,1.0,0.0,0.0,1.0,0,1.0,0.7257725274992466,1.0,0
171,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,1
172,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
173,1.0,0.0,1.0,0.0,0,0.0,-0.5048852365212151,1.0,0
174,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,1.0,1
175,1.0,0.0,1.0,0.0,1,1.0,0.7257725274992466,0.0,1
176,1.0,0.0,0.0,1.0,1,1.0,1.135991782172734,1.0,1
177,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
178,1.0,0.0,1.0,0.0,1,0.0,-0.5048852365212151,0.0,0
179,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,0
180,1.0,1.0,0.0,0.0,0,1.0,0.9308821548359902,0.0,0
181,1.0,0.0,1.0,0.0,0,1.0,2.366649546193196,1.0,1
182,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,1
183,1.0,0.0,1.0,0.0,1,1.0,-0.5048852365212151,0.0,0
184,1.0,1.0,0.0,0.0,0,0.0,-0.7099948638579587,1.0,0
185,1.0,1.0,0.0,0.0,0,1.0,1.135991782172734,0.0,1
186,1.0,0.0,1.0,0.0,0,1.0,-0.0946659818477278,0.0,1
187,1.0,0.0,0.0,1.0,1,1.0,-0.7099948638579587,0.0,1
188,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,0.0,1
189,1.0,0.0,0.0,1.0,1,0.0,0.3155532728257594,0.0,1
190,1.0,0.0,0.0,1.0,0,0.0,0.520662900162503,1.0,0
191,1.0,0.0,0.0,1.0,1,1.0,0.520662900162503,0.0,1
192,1.0,0.0,0.0,1.0,0,0.0,-0.5048852365212151,0.0,1
193,1.0,1.0,0.0,0.0,0,1.0,0.520662900162503,0.0,0
194,1.0,1.0,0.0,0.0,1,1.0,-0.5048852365212151,1.0,0
195,1.0,0.0,1.0,0.0,0,1.0,-0.2997756091844715,1.0,0
196,1.0,1.0,0.0,0.0,1,1.0,0.1104436454890157,0.0,1
197,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,0.0,0
198,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
199,1.0,1.0,0.0,0.0,0,0.0,-0.7099948638579587,1.0,0
200,1.0,1.0,0.0,0.0,0,1.0,2.5717591735299394,0.0,1
201,1.0,1.0,0.0,0.0,1,1.0,0.1104436454890157,1.0,0
202,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,0.0,0
203,1.0,0.0,1.0,0.0,1,1.0,-0.7099948638579587,1.0,0
204,1.0,0.0,1.0,0.0,1,1.0,-0.7099948638579587,1.0,0
205,1.0,1.0,0.0,0.0,0,1.0,4.0075265648871445,1.0,1
206,1.0,1.0,0.0,0.0,1,1.0,0.9308821548359902,0.0,0
207,1.0,0.0,1.0,0.0,0,1.0,-0.7099948638579587,1.0,0
208,1.0,0.0,1.0,0.0,1,1.0,-0.5048852365212151,0.0,0
209,1.0,0.0,1.0,0.0,0,1.0,-0.2997756091844715,0.0,0
210,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,1.0,0
211,1.0,0.0,0.0,1.0,0,1.0,-0.0946659818477278,0.0,1
212,1.0,1.0,0.0,0.0,1,1.0,0.7257725274992466,0.0,1
213,1.0,0.0,1.0,0.0,1,1.0,-0.0946659818477278,1.0,0
214,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,0.0,0
215,1.0,0.0,1.0,0.0,0,1.0,-0.0946659818477278,1.0,1
216,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,1
217,1.0,0.0,0.0,1.0,0,1.0,-0.2997756091844715,1.0,1
218,1.0,0.0,0.0,1.0,1,1.0,-0.0946659818477278,0.0,1
219,1.0,1.0,0.0,0.0,0,1.0,2.366649546193196,0.0,0
220,1.0,1.0,0.0,0.0,0,0.0,-0.2997756091844715,1.0,0
221,1.0,1.0,0.0,0.0,0,1.0,0.9308821548359902,0.0,1
222,1.0,0.0,1.0,0.0,0,1.0,-0.5048852365212151,0.0,0
223,1.0,0.0,1.0,0.0,1,0.0,-0.0946659818477278,0.0,0
224,1.0,1.0,0.0,0.0,0,1.0,-0.0946659818477278,1.0,0
225,1.0,1.0,0.0,0.0,1,1.0,-0.5048852365212151,0.0,1
226,1.0,1.0,0.0,0.0,1,0.0,-0.5048852365212151,1.0,0
227,1.0,0.0,1.0,0.0,1,1.0,-0.7099948638579587,1.0,0
228,1.0,1.0,0.0,0.0,1,1.0,0.3155532728257594,0.0,1
229,1.0,1.0,0.0,0.0,1,1.0,1.9564302915197085,0.0,0
230,1.0,0.0,0.0,1.0,0,0.0,-0.7099948638579587,0.0,0
231,1.0,0.0,1.0,0.0,1,0.0,-0.7099948638579587,1.0,0
232,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
233,1.0,0.0,0.0,1.0,1,1.0,-0.7099948638579587,0.0,0
234,1.0,1.0,0.0,0.0,0,0.0,2.5717591735299394,0.0,0
235,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,0
236,1.0,0.0,0.0,1.0,0,0.0,-0.7099948638579587,1.0,0
237,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,1
238,1.0,1.0,0.0,0.0,1,0.0,-0.7099948638579587,1.0,0
239,1.0,1.0,0.0,0.0,0,1.0,0.520662900162503,0.0,1
240,1.0,1.0,0.0,0.0,0,1.0,1.3411014095094775,1.0,1
241,1.0,0.0,1.0,0.0,1,1.0,1.5462110368462212,0.0,1
242,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,0.0,0
243,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,1
244,1.0,0.0,1.0,0.0,1,0.0,-0.7099948638579587,1.0,0
245,1.0,0.0,1.0,0.0,0,1.0,-0.5048852365212151,0.0,0
246,1.0,1.0,0.0,0.0,1,0.0,-0.7099948638579587,1.0,0
247,1.0,1.0,0.0,0.0,1,1.0,1.5462110368462212,0.0,1
248,1.0,1.0,0.0,0.0,0,0.0,0.3155532728257594,0.0,0
249,1.0,1.0,0.0,0.0,1,1.0,0.520662900162503,1.0,1
250,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,0.0,0
251,1.0,0.0,1.0,0.0,1,1.0,-0.5048852365212151,0.0,0
252,1.0,0.0,1.0,0.0,1,0.0,-0.7099948638579587,1.0,0
253,1.0,1.0,0.0,0.0,0,1.0,1.3411014095094775,0.0,1
254,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,1
255,1.0,0.0,0.0,1.0,1,0.0,-0.7099948638579587,1.0,0
256,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
257,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,1.0,1
258,1.0,0.0,1.0,0.0,0,1.0,0.9308821548359902,1.0,0
259,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,1.0,0
260,1.0,1.0,0.0,0.0,0,0.0,-0.2997756091844715,0.0,1
261,1.0,0.0,1.0,0.0,0,1.0,-0.2997756091844715,1.0,0
262,1.0,0.0,1.0,0.0,1,1.0,1.3411014095094775,1.0,0
263,1.0,0.0,1.0,0.0,1,1.0,-0.7099948638579587,1.0,0
264,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,1
265,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,1
266,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,0
267,1.0,1.0,0.0,0.0,1,0.0,-0.7099948638579587,0.0,0
268,1.0,1.0,0.0,0.0,0,1.0,0.1104436454890157,1.0,1
269,1.0,0.0,1.0,0.0,1,1.0,-0.2997756091844715,0.0,0
270,1.0,1.0,0.0,0.0,0,1.0,0.520662900162503,0.0,1
271,1.0,0.0,1.0,0.0,0,1.0,-0.0946659818477278,1.0,1
272,1.0,1.0,0.0,0.0,1,1.0,-0.2997756091844715,1.0,1
273,1.0,0.0,1.0,0.0,1,1.0,-0.7099948638579587,0.0,1
274,1.0,1.0,0.0,0.0,0,0.0,0.1104436454890157,0.0,0
275,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,0.0,0
276,1.0,1.0,0.0,0.0,1,1.0,0.3155532728257594,0.0,0
277,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,0
278,1.0,1.0,0.0,0.0,0,1.0,1.5462110368462212,0.0,1
279,1.0,1.0,0.0,0.0,0,1.0,0.520662900162503,1.0,0
280,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,1
281,1.0,1.0,0.0,0.0,1,1.0,0.3155532728257594,1.0,0
282,1.0,0.0,0.0,1.0,1,1.0,-0.7099948638579587,1.0,0
283,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,1.0,0
284,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,0.0,1
285,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,0.0,1
286,1.0,0.0,1.0,0.0,1,1.0,-0.7099948638579587,1.0,1
287,1.0,1.0,0.0,0.0,0,1.0,1.3411014095094775,0.0,1
288,1.0,0.0,0.0,1.0,1,0.0,-0.7099948638579587,0.0,0
289,1.0,0.0,1.0,0.0,1,1.0,-0.7099948638579587,0.0,0
290,1.0,1.0,0.0,0.0,0,1.0,-0.0946659818477278,1.0,1
291,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,1
292,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
293,1.0,0.0,1.0,0.0,1,1.0,-0.0946659818477278,0.0,1
294,1.0,0.0,1.0,0.0,1,1.0,-0.2997756091844715,1.0,0
295,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,1.0,1
296,1.0,0.0,0.0,1.0,0,1.0,-0.2997756091844715,0.0,1
297,1.0,0.0,1.0,0.0,1,1.0,0.1104436454890157,1.0,0
298,1.0,1.0,0.0,0.0,0,1.0,0.3155532728257594,0.0,1
299,1.0,0.0,1.0,0.0,0,0.0,-0.7099948638579587,1.0,0
300,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,1
301,1.0,0.0,0.0,1.0,1,1.0,-0.2997756091844715,0.0,1
302,1.0,0.0,0.0,1.0,0,1.0,-0.2997756091844715,0.0,0
303,1.0,1.0,0.0,0.0,0,1.0,0.1104436454890157,1.0,1
304,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,0
305,1.0,1.0,0.0,0.0,1,0.0,-0.5048852365212151,0.0,0
306,1.0,0.0,1.0,0.0,1,1.0,-0.0946659818477278,1.0,1
307,1.0,0.0,0.0,1.0,0,1.0,-0.2997756091844715,0.0,1
308,1.0,0.0,1.0,0.0,0,1.0,-0.2997756091844715,1.0,0
309,1.0,0.0,1.0,0.0,1,1.0,-0.0946659818477278,0.0,0
310,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,1.0,0
311,1.0,0.0,1.0,0.0,1,1.0,0.520662900162503,0.0,0
312,1.0,1.0,0.0,0.0,0,1.0,1.5462110368462212,1.0,1
313,1.0,0.0,1.0,0.0,1,1.0,-0.7099948638579587,1.0,0
314,1.0,0.0,0.0,1.0,0,1.0,0.9308821548359902,0.0,1
315,1.0,1.0,0.0,0.0,0,1.0,1.9564302915197085,0.0,1
316,1.0,0.0,1.0,0.0,1,1.0,-0.2997756091844715,1.0,0
317,1.0,0.0,0.0,1.0,0,0.0,-0.5048852365212151,0.0,0
318,1.0,1.0,0.0,0.0,0,0.0,-0.2997756091844715,1.0,1
319,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,1.0,0
320,1.0,1.0,0.0,0.0,0,1.0,-0.0946659818477278,0.0,0
321,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,1.0,0
322,1.0,1.0,0.0,0.0,0,1.0,0.1104436454890157,0.0,0
323,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,1.0,0
324,1.0,1.0,0.0,0.0,0,1.0,0.520662900162503,0.0,0
325,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,1.0,1
326,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,1
327,1.0,0.0,1.0,0.0,1,1.0,-0.5048852365212151,0.0,0
328,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,0.0,1
329,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,0
330,1.0,1.0,0.0,0.0,1,1.0,0.7257725274992466,0.0,1
331,1.0,1.0,0.0,0.0,1,1.0,-0.2997756091844715,0.0,0
332,1.0,1.0,0.0,0.0,1,0.0,-0.0946659818477278,0.0,1
333,1.0,1.0,0.0,0.0,1,0.0,-0.5048852365212151,0.0,0
334,1.0,1.0,0.0,0.0,0,1.0,0.7257725274992466,0.0,1
335,1.0,1.0,0.0,0.0,1,1.0,0.1104436454890157,0.0,1
336,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,1
337,1.0,1.0,0.0,0.0,1,1.0,1.9564302915197085,0.0,1
338,1.0,0.0,0.0,1.0,0,1.0,-0.2997756091844715,1.0,1
339,1.0,1.0,0.0,0.0,0,1.0,1.9564302915197085,1.0,1
340,1.0,1.0,0.0,0.0,0,0.0,-0.7099948638579587,0.0,0
341,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,1.0,1
342,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,0.0,0
343,1.0,0.0,1.0,0.0,1,1.0,0.9308821548359902,0.0,0
344,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,1.0,1
345,1.0,1.0,0.0,0.0,0,1.0,1.7513206641829648,1.0,1
346,1.0,0.0,1.0,0.0,0,1.0,0.3155532728257594,0.0,1
347,1.0,1.0,0.0,0.0,0,1.0,1.135991782172734,0.0,1
348,1.0,0.0,0.0,1.0,1,1.0,-0.5048852365212151,0.0,1
349,1.0,1.0,0.0,0.0,0,1.0,0.1104436454890157,1.0,0
